"primary_FBgn" "gene_symbol" "Area.FRT_U1" "Area.FRT_U2" "Area.FRT_PM2" "Area.FRT_PM1" "Area.Fluid_U2" "Area.Fluid_U1" "Area.Fluid_PM1" "Area.Fluid_PM2"
"FBgn0000536" "eas" -0.229690539169674 -0.219494762458265 -0.473387522983938 -0.913309453024585 9.43699229484213 9.03656605859899 8.93787563951222 9.14159156643608
"FBgn0000557" "eEF1alpha2" -10.0925302288336 -4.28605405681203 -3.54278569347376 -0.831893400009147 8.22966756487854 9.23685298794393 9.64221172888672 8.3115943440547
"FBgn0000559" "eEF2" 6.62462827029049 6.70740700532859 6.27681206842101 6.26673700942615 15.5291836010899 15.485874100378 15.3077585094177 17.1225893993857
"FBgn0000565" "MsrA" -6.1090800800981 -5.79603866855406 -3.18669364544182 -4.50379303923548 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0000566" "Eip55E" 2.14323262350221 2.31342303576711 2.19696402795165 1.92006954840782 10.4104552152773 11.538270570828 11.681123026698 11.9318501954288
"FBgn0000579" "Eno" 7.23753992837971 6.57866259514472 6.64774138696023 6.95507600842225 15.1428523807686 16.6041852280112 16.5556246762129 18.0240029451785
"FBgn0000592" "Est-6" -0.210470227937584 0.147155271688856 -1.69202541311316 -2.14624327112015 10.9242516300508 10.675903454939 9.70637587207763 9.87206008748713
"FBgn0000636" "Fas3" 1.94527884533566 1.58884338991119 1.86373855298363 1.89143631449393 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0000667" "Actn" 7.70402723678119 7.84204358321713 7.85948208780717 7.97249207386672 13.6634907773513 13.8361890026521 12.5110369416018 14.2066449244938
"FBgn0000711" "flw" -3.47361201834017 -3.02143434896328 -3.25201256326273 -3.16947149690916 4.96495450867681 5.04369917040047 -11.1796875680732 -10.0818422024691
"FBgn0000721" "for" 1.40939824058386 1.30949347559913 1.90413070071977 1.83247522398501 10.6123267671372 10.3611535475427 9.5658989545614 11.7421566413118
"FBgn0001089" "Gal" 2.89588353306415 3.44988318927986 2.9915781453982 3.17411110669988 12.6079972989291 12.8015677645795 12.7974987938309 13.4268531490415
"FBgn0001090" "bnb" -23.2537881058829 -23.4691199583356 -6.22324539158159 -23.4897266756951 7.02216775465804 6.38907745929715 3.41008059957487 7.75603822950952
"FBgn0001091" "Gapdh1" 5.06312521678033 4.76023613975271 4.12744005897065 3.89123819897019 12.9012601896034 14.4450580315302 14.2651506829988 14.5360588593043
"FBgn0001092" "Gapdh2" 6.17507347410025 6.0673724288838 5.73309623045348 5.86081185548658 14.324117950926 15.7978270133902 16.186509237227 16.2745477214798
"FBgn0001098" "Gdh" 5.6210864774379 5.55417488988505 5.08215809461749 5.17567073033142 7.27690217179813 7.44461698303258 5.30289983403154 5.19500918444858
"FBgn0001105" "Gbeta13F" 1.68389896971806 1.63321497922646 1.4379648466084 1.54408012955966 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0001108" "DCTN1-p150" -2.26230985553378 -0.649947941913453 -0.20673434046023 0.222047094219509 8.43932431530807 7.58870004157745 8.67145906583631 9.1188097972404
"FBgn0001114" "Glt" 5.75750523469344 5.63779855566732 5.71972558131495 5.75961626869388 10.4071233546712 12.3504150342007 11.3524602443596 12.3515988287022
"FBgn0001122" "Galphao" -0.516390349652511 0.127614066882764 -0.514690483528451 -1.48194074263986 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0001123" "Galphas" -2.54771624806394 -1.61954648864724 -2.62753886198598 -1.63113359963371 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0001124" "Got1" 4.52934213594376 3.77678261397203 3.84483684783991 4.01942178885221 12.6489559509258 14.1251695790044 13.9211246092222 14.830025963353
"FBgn0001125" "Got2" 6.40801282251149 6.18595597997346 5.85281792539773 5.97320386008433 9.04268003938838 10.1043040550665 11.6808957262548 11.5091490905663
"FBgn0001128" "Gpdh1" 6.83689494474941 6.65978818723548 6.29935463705035 6.02633469248406 15.0512812771908 15.9560228390652 16.8351475705585 17.4922113521325
"FBgn0001142" "Gs1" 1.07886483322982 1.75960337265477 1.32995014362981 1.10780313687482 -14.7075347150046 -12.9372269347588 -11.1796875680732 4.92435236528797
"FBgn0001145" "Gs2" 4.91374680875121 5.07550135243963 4.52749902278163 4.63566291348305 12.352698451169 13.6506950013255 14.1473551913283 14.4717196571102
"FBgn0001149" "GstD1" 4.9804650821286 3.77224326395617 4.51047209739563 4.55730177606225 12.5286361659721 11.854807942745 13.2945724755181 14.5877375900127
"FBgn0001186" "Hex-A" 4.29462333709941 4.69549301704908 4.34332946826596 4.53020614292165 12.011805860223 12.4248611257278 11.4282389136729 11.7390445338614
"FBgn0001187" "Hex-C" 4.97350349257229 3.87979483669864 4.06026068189464 3.996123763931 13.4092066344175 14.6147081125604 14.4285997735735 16.0344034073696
"FBgn0001197" "His2Av" 0.988847638376704 0.349973979209562 0.134243104547831 0.6449648039397 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0001202" "hook" -3.54276480809951 -3.17398667389099 -4.58063663580463 -5.32367640610419 6.55505166379133 5.35602466475051 4.98633817577314 5.92114856937145
"FBgn0001208" "Hn" -3.54207576653137 -4.48928450804594 -3.97461466901691 -3.76698417130837 5.95339171454686 4.36600977544546 -11.1796875680732 5.46983602271631
"FBgn0001215" "Hrb98DE" -2.22265433615148 -0.937900099909271 -1.46961798401932 -1.46886301830162 3.08136837724823 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0001218" "Hsc70-3" 6.40588804961423 6.03863059504338 6.1645533754184 6.07989762639434 7.8462147928656 12.8501818985903 8.16723081019986 8.27321203028691
"FBgn0001220" "Hsc70-5" 4.62205328691033 4.80993711262963 4.30538947436722 4.12181454365658 5.00609176819104 4.30431870881428 7.16569602003658 -10.0818422024691
"FBgn0001230" "Hsp68" -0.0477787983806977 -0.98657662196543 -0.81821779089195 -1.38996505756582 8.58748545156762 8.04174112147378 8.41991114640685 8.94712411427798
"FBgn0001233" "Hsp83" 5.20838188185938 5.18382127388346 4.97199708685496 4.88088318615557 13.9861168612102 14.275297957673 13.5912864249635 15.6946141488305
"FBgn0001247" "Ide" -3.2260912975537 -1.30713284843202 -1.8279907914225 -2.16309475830021 6.50148366417149 2.7748701163287 3.94947468251365 -10.0818422024691
"FBgn0001248" "Idh" 6.57414314546318 5.57749226375209 5.8310159428873 6.03218566893218 14.0491834601606 15.2535199525436 16.0229704768568 16.7402946693209
"FBgn0001250" "if" 3.1057553243971 3.05435239945565 3.16016568407215 3.20631545789155 6.83968602988843 4.62661729621358 6.20539120564869 9.87631540555338
"FBgn0001258" "Ldh" 3.69937124255889 3.62322766212403 2.98513783776823 3.43449705434448 11.027803375399 12.1012343380603 12.5755285746109 13.0487234901967
"FBgn0001308" "Khc" 1.51965302281833 1.56829432037471 1.90555360585169 1.9051047107811 10.4772668306839 11.0792563793477 7.69967730327817 11.0962566751426
"FBgn0001624" "dlg1" 1.50270107941451 1.53408262795326 1.62349350729764 1.89018128006886 10.2620310236014 10.0271655840596 9.13250074757374 10.5010430876316
"FBgn0001942" "eIF4A" 5.09060432499277 4.48009220005295 4.76394086265673 5.10165944794333 13.2023439121389 14.6719203537775 14.1523164972166 15.8850423734894
"FBgn0001961" "Arpc1" -2.68874089591294 -1.71951850519426 -1.82536784977302 -1.60124612990287 5.92109682470999 6.54738947913572 7.3219202909328 7.19529079138499
"FBgn0001977" "CIAPIN1" -2.86289179570403 -2.44149131143634 -2.23184959507622 -2.60530198388818 6.05761295777309 6.06129463303633 -11.1796875680732 -10.0818422024691
"FBgn0001987" "Gli" -2.47839564361268 -2.79080781346335 -2.18397389422916 -1.85390539454047 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0001989" "ND-B17" 2.80183974322105 2.6204624377819 3.72199355495366 2.38934444065264 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0001995" "mRpL4" -5.79662368578294 -3.87872113708463 -4.04968445291616 -5.31360710649572 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0002031" "l(2)37Cc" 4.77222769041958 4.26580482924501 4.04630946690394 4.17336459166065 0.191822207918497 1.7999147588938 -11.1796875680732 -10.0818422024691
"FBgn0002069" "AspRS" 0.936374837471988 1.11631123362369 0.861047042761886 0.898648108556031 9.6606621882342 9.32939635166076 9.77513706336416 10.260719739135
"FBgn0002174" "CG5504" -1.8759627772399 -2.30347871003494 -2.32032158097432 -2.67727592569878 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0002284" "Prosbeta6" 1.28505164767779 0.652036074089835 1.47121197752595 1.35075089779449 8.62675616757732 7.52790597946001 7.68424761656662 10.5652692319232
"FBgn0002525" "Lam" 3.6228731056895 3.55309037349113 3.41791920477544 3.26087136184498 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0002526" "LanA" 5.39047941118992 6.06236145503486 5.83643079839976 5.99687192957303 11.4377505314597 11.7426955738704 11.8632964802283 12.093943969751
"FBgn0002565" "Lsp2" 1.21681522846875 0.501060465540242 -1.73891189464942 -2.5505312964504 11.6979019395942 9.83093254856701 -11.1796875680732 5.63347634986225
"FBgn0002579" "RpL36" 2.58534418372462 -0.171858711855116 2.17959459851775 1.62286495080951 7.33386275386232 8.01468452533014 9.97487160480202 11.2200028216428
"FBgn0002590" "RpS5a" 4.22814248653841 3.15146816634885 3.57553766188182 3.29907648657231 9.58334424149965 8.72282860316775 10.2444013019416 10.5526507065936
"FBgn0002593" "RpLP1" 3.84730467061276 3.89055750254494 3.64481030013362 3.61985932598277 9.02208447280347 9.38137351989873 11.5561413234276 12.2851685451979
"FBgn0002622" "RpS3" 6.14727983752748 5.58711277300651 4.91712413985716 4.71619675388962 11.8923515884197 11.7145106894518 12.6188879573378 13.6925042127008
"FBgn0002626" "RpL32" 2.54186756027551 1.86806667204888 1.415067655942 1.55082630861822 5.33212468471467 3.12070134727149 -11.1796875680732 6.46809283862915
"FBgn0002638" "Rcc1" -1.82893035919379 -1.44693470188838 -1.63883916399775 -1.34238602491091 4.452171585961 -12.9372269347588 6.59487431018518 5.0702445409122
"FBgn0002645" "Map205" 3.47777436405207 4.08706132730466 4.02054399919408 4.04791393208342 12.2073695409686 12.7362130851677 12.7706042729433 13.3098137380664
"FBgn0002719" "Men" 6.5413937521862 6.35893239304956 6.10116427500159 6.02806244868943 15.5082796053062 15.4775528080263 15.7813338980812 16.0593941907076
"FBgn0002772" "Mlc1" 5.71453104137316 5.75991518704455 5.82249031411419 5.83990148121853 5.67978952841571 5.00429643115645 7.9320823417286 9.12887907550618
"FBgn0002773" "Mlc2" 6.47362532126154 6.23342628031362 6.11608750820092 6.08365883790675 9.19957242490572 7.2440915630168 10.1832905493246 10.0667100973648
"FBgn0002780" "mod" 2.17136378793128 3.0018866418858 2.57661356746042 2.63377955918585 9.49643043801138 9.68567501417542 10.3678626827348 9.58329069651662
"FBgn0002787" "Rpn8" 0.259854805303103 -0.289684470032039 0.0644134715610534 -0.330786529745762 7.56271526415186 9.31508652299555 7.0835678758608 8.99069082717661
"FBgn0002789" "Mp20" 7.5197378633268 6.82909867430963 6.69720397054314 6.67869322897776 15.4558550341767 15.3265572540298 17.1954462185731 17.6944635171916
"FBgn0002921" "Atpalpha" 5.31523856504167 5.63149671087795 5.59926177933385 5.53866244927976 0.864928674079062 8.61032331604917 -11.1796875680732 -10.0818422024691
"FBgn0002930" "nec" -3.13990734710059 -1.85623661658008 -2.38201493421898 -1.26152420908917 8.32541516477383 9.56618854875885 7.70713725648941 11.1442741888854
"FBgn0003008" "or" -2.85306186237567 -3.63015151577298 -3.9592935868206 -3.64880587366338 2.20569364839473 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0003046" "Pcp" 0.753227608544172 -0.0906333918487405 -0.130476615018399 -0.0494758001480662 2.74207340664805 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0003062" "Fib" 2.01495636771575 2.24239119073724 1.83183713317113 1.4401277203871 4.93475500466108 6.40618218884553 7.42134685993332 -10.0818422024691
"FBgn0003067" "Pepck1" -1.90943746936307 -2.48013508338088 -0.620132922844132 -4.5785248921275 8.8579301164538 7.52481295878378 8.69247777053984 9.25746197286781
"FBgn0003071" "Pfk" 2.76265263661739 2.89149543523178 2.75290859134344 2.90243705192444 12.6631582866835 12.8078663495156 12.5400447627183 13.7816931134401
"FBgn0003074" "Pgi" 4.55374478881371 5.15178272360376 4.43987998906811 4.5459688493994 14.2061718254123 14.4762217822562 14.6540269788758 15.2713200056643
"FBgn0003076" "Pgm1" 6.12122135665781 6.12330023853076 5.4486462487181 5.12778204557809 15.5274721511999 15.2407497265624 15.8588364688395 16.2407035390661
"FBgn0003116" "pn" -2.51181674236123 -3.28501341128995 -4.85372831268404 -0.0837219333215522 6.72259161299855 7.42666077065262 9.30012130741896 7.70106005216783
"FBgn0003134" "Pp1alpha-96A" -0.944401405900319 -1.79925869317129 -0.933196566060801 -1.16776528535075 6.96314789638659 8.24044625266794 8.97777409654065 8.79380817141657
"FBgn0003137" "Ppn" 2.95206078268794 3.28810706864106 3.54185525404296 3.79366454701169 9.29201677052193 9.5592809182222 9.62427718286038 9.17801367544284
"FBgn0003141" "pr" 0.142448861123597 -1.04911324700103 -0.610338577438686 -1.34471718860187 6.15889075025883 3.36600085508077 6.45186608785192 7.65451348110614
"FBgn0003149" "Prm" 8.99383567261468 9.33396887351021 8.95716552287809 9.22664030098532 12.4301691174945 11.7726028389297 12.0253224417907 13.5326368154442
"FBgn0003204" "ras" -3.36038731967157 -1.18245024628655 -2.77895214385165 -1.9949018467494 8.73398312726493 8.14710980269582 6.53255057427005 5.61829945217936
"FBgn0003205" "Ras85D" -0.101162071001387 -0.77811833720174 -0.795391068438963 -0.99622080243099 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0003206" "Ras64B" 2.36763872770888 1.78271668797371 2.0669849273616 1.94283513571649 3.65729672996649 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0003231" "ref(2)P" -2.75146421010961 -1.68591187166703 -1.31601064378394 -0.989347448334318 2.08353912183474 0.498052651885237 -11.1796875680732 -10.0818422024691
"FBgn0003256" "rl" -3.52432501968152 -23.4691199583356 -3.79950227112939 -3.44752626207521 6.37140633588862 8.02813532806184 6.8337714203321 8.30222059324082
"FBgn0003261" "Rm62" 1.35849869428247 1.97865294167466 1.83464464613418 1.75700961062741 5.12375242386659 7.41603729278519 6.85321373020842 5.83228595010604
"FBgn0003274" "RpLP2" 2.93665739817527 2.35743611738572 2.64125897204194 2.49414911637023 6.77301342204761 7.21739465896395 8.20749045250562 10.4643900439903
"FBgn0003279" "RpL4" 5.93153342222156 5.12401296389105 5.1427880201603 5.58588826579578 10.3515020977907 12.2639359236484 11.727107814798 12.2555284415612
"FBgn0003308" "ry" -2.66019546778404 0.0444024823129752 -1.19862494840826 -0.746070465775542 11.0518021043218 11.4202037876298 11.3764968683189 11.2782445280013
"FBgn0003346" "RanGAP" -2.73360587067897 -3.14897498036235 -3.26220097572397 -1.7243770350055 7.10440632094956 6.94900102227148 -11.1796875680732 -10.0818422024691
"FBgn0003360" "sesB" 8.10346844476091 7.9133505412711 7.60369629458663 7.80274383263916 5.4341745588637 7.09222341667776 -11.1796875680732 4.26730077757809
"FBgn0003371" "sgg" -1.0682904594898 -0.196561786654726 -0.683565243891085 -0.438801763313428 9.14927385477109 9.67022552207249 6.71967525591376 -10.0818422024691
"FBgn0003392" "shi" -1.29435740742913 -1.02788062663035 -0.591651605557754 -0.566295994457612 8.68057732504895 7.34302843684653 6.50473918194689 8.46122361185449
"FBgn0003423" "slgA" 1.80103283541343 2.08461762817913 2.02714871205543 2.09444313990511 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0003462" "Sod1" 4.2556624304899 4.0304807233626 3.70608405789105 3.4727297039618 11.1148453334516 11.542716665966 13.703328967598 14.2637942973014
"FBgn0003514" "sqh" -0.0510626726222476 -1.02014944975968 -0.433924449836461 -0.28931937766832 3.61457388158095 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0003517" "sta" 4.80659968759142 4.34918165026065 4.4686505186128 4.42688686157678 12.6426454910681 13.8983439628956 14.230335187026 14.5901143532963
"FBgn0003607" "Su(var)205" -0.871681025769771 -1.58577674222922 -1.25967393729932 -1.86782996673757 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0003654" "sw" -1.09376991542191 -1.57178520162943 -1.15109704860653 -1.30048333734 6.83700010516732 5.73798929774392 4.5907182352454 4.77166229855218
"FBgn0003660" "Syb" -0.572449093836809 -1.43257706472754 -1.40524282637064 -1.74155799027042 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0003676" "CCT1" 0.457040288889743 1.374715286966 0.740677326749978 0.972474580504223 10.7160793292208 10.4309034117714 9.98392832877508 10.3172155837528
"FBgn0003721" "Tm1" 8.43604532622352 7.94354165589725 7.80921884354338 8.01747567879816 10.3908296654433 11.3360428696456 11.3377811894043 11.768914257444
"FBgn0003748" "Treh" 5.18640719166199 4.84680067926789 4.44538073936981 4.63220983611421 12.7706968549537 13.0047858421138 12.5603691272923 12.9093240923988
"FBgn0003884" "alphaTub84B" 6.69277728413022 6.45962809333784 6.48561713126438 6.86032703182914 14.4231663167464 15.3657262524798 14.8666228324982 17.0198517387123
"FBgn0003888" "betaTub60D" -4.95842721086484 -23.4691199583356 -3.9258384738051 -5.27259727375808 4.11464708451509 5.77712256806008 4.77337209961201 6.82787512649486
"FBgn0003890" "betaTub97EF" 2.87070449274945 1.58450010012947 2.6526306590514 2.69420458378645 11.033525499197 12.152597903777 12.5960658642173 14.146257265369
"FBgn0003942" "RpS27A" -0.724163819656173 -2.98911377785756 -1.55541975042078 -2.17140177921525 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0003965" "v" -6.09540523712951 -1.61927927701976 -4.99857304657593 -7.57091001377978 6.3303828439105 9.24044594855862 7.55199938282974 9.19539751513373
"FBgn0004003" "wbl" 2.88013942984898 2.41242704619322 2.45206339101742 1.74518432465142 -14.7075347150046 -12.9372269347588 0.182968607079342 -10.0818422024691
"FBgn0004045" "Yp1" 1.2975456528948 0.223627593388638 1.48094503137435 1.71263247829295 12.876090065099 14.5773491692972 14.1362071944775 15.3525025221876
"FBgn0004047" "Yp3" 1.76753286857056 1.59004066437182 2.06220184792067 1.63711077944963 13.3146756115298 14.6158807374935 14.6449519494764 15.5433806115236
"FBgn0004055" "uzip" -2.23727019131638 -0.147158705574181 -0.0293546986332345 0.745549665158169 8.34471772898668 8.7956662841828 5.13230902575589 7.20389413558101
"FBgn0004057" "Zw" 1.44278476275106 1.88814291867129 1.18773275170297 0.878603464981392 10.996447435462 11.2328993105668 10.8599708277301 9.84808220067301
"FBgn0004066" "Prosalpha4" 1.46291253108189 1.48490524690659 1.25242336420807 0.843677187072352 8.12967376462677 7.21516808830247 9.39499926580078 9.58720719967374
"FBgn0004087" "Dhfr" -5.77830006285262 -5.28944894041767 -3.91220237548911 -3.00135987902051 1.01460573563292 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0004103" "Pp1-87B" -0.656940248042016 -0.518258503681096 -1.0945739046957 -0.400936334653704 6.07739162144642 6.49781453285181 -11.1796875680732 7.84707514419216
"FBgn0004117" "Tm2" 7.86723442010934 7.75919278572367 7.51937819693623 7.55486774329353 9.80248963648315 10.8561978720348 10.1074053340242 10.1547057704544
"FBgn0004132" "boca" -0.516926874563904 -2.92194582106843 -1.99531207198552 -2.76705170222365 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0004167" "kst" 2.92297187552443 4.08105436256096 3.84051660415868 4.00812431632855 10.5830630203664 10.7192102583649 11.2220797011645 10.8393021140147
"FBgn0004169" "up" 7.98515206355947 7.30856578510905 7.50914753988402 7.7047588884494 9.95662873612979 11.4759635574128 10.6586950358112 12.2305391945174
"FBgn0004177" "mts" -2.94004922083547 -0.293440519875993 -0.973304707495529 -0.610117813674727 6.57045241522806 9.89828631899421 8.51996113056478 8.76686325145879
"FBgn0004227" "nonA" -3.20186626896778 -4.19923309430572 -3.30036495438233 -3.06420238830684 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0004237" "Hrb87F" -1.28504784741452 -0.855787081596173 -0.991091316490571 -1.01664301910969 4.54221994323169 6.38927496970774 6.94904688700662 -10.0818422024691
"FBgn0004363" "porin" 8.06407409913121 7.6906059152794 7.42679422567021 7.30803897977014 3.67947707743843 3.87994411071779 -11.1796875680732 -10.0818422024691
"FBgn0004397" "Vinc" 5.48561835308377 5.28051944700028 5.43895279657737 5.43528982879113 12.8390381033138 12.4094918738022 11.131335894116 13.1726641391442
"FBgn0004401" "Pep" -0.43052797438121 -0.355383355346049 -0.553343929055735 -0.667983634970462 1.47029355981974 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0004403" "RpS14a" 4.13458662088379 4.09522575936965 3.67645301156066 3.68282399230867 8.54172879261119 8.58021803352121 10.877036463277 12.2618035767487
"FBgn0004419" "me31B" -1.12863669609259 -1.35396928031525 -0.553599273283183 -0.275970238970068 5.8057234985296 6.77125583166347 6.36171915706897 9.05171395857043
"FBgn0004432" "Cyp1" 5.7613395715974 5.39392484783021 5.26806238365031 5.19489146438668 12.3783456758838 12.8029841282228 15.1966805817881 16.1742849985739
"FBgn0004435" "Galphaq" -0.128699932064936 -0.0478798855814873 -0.180987905391579 -0.20201415525748 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0004465" "Su(P)" -0.840584504819553 -1.0728828606502 -0.755485307290208 -0.470695095391779 -14.7075347150046 -12.9372269347588 -11.1796875680732 -10.0818422024691
"FBgn0004507" "GlyP" 9.73306289911194 9.49802097551144 9.42641498443853 9.48995408161815 17.9520606358848 18.1616970537894 18.1472437617829 19.6555508358556
